epoch,step,train_loss_step,train_perplexity_step
0,49,9.752612113952637,17199.095703125
0,99,9.485930442810059,13173.078125
0,149,9.242538452148438,10327.220703125
0,199,9.069952011108398,8690.20703125
0,249,8.897201538085938,7311.48388671875
0,299,8.748172760009766,6299.16796875
0,349,8.487479209899902,4853.61572265625
0,399,8.33466625213623,4165.81103515625
0,449,8.234768867492676,3769.7685546875
0,499,8.053255081176758,3144.012451171875
0,549,7.91701078414917,2743.557861328125
0,599,7.907721519470215,2718.18994140625
0,649,7.770264148712158,2369.09716796875
0,699,7.643561363220215,2087.163818359375
0,749,7.65096378326416,2102.671142578125
0,799,7.6351447105407715,2069.670654296875
0,849,7.46731424331665,1749.900634765625
0,899,7.347637176513672,1552.5238037109375
0,949,7.44283390045166,1707.58251953125
0,999,7.422881603240967,1673.8499755859375
0,1049,7.30373477935791,1485.8388671875
0,1099,7.337016582489014,1536.122314453125
0,1149,7.39451789855957,1627.040283203125
0,1199,7.245871067047119,1402.3028564453125
0,1249,7.130679607391357,1249.72607421875
